row_id,n_aspects,n_supported,n_matched,support_rate,match_rate,row_score
676,1,1,1,1.0,1.0,1.0
677,2,1,1,0.5,0.5,0.5
678,2,1,0,0.5,0.0,0.0
679,1,1,0,1.0,0.0,0.0
680,3,2,1,0.6667,0.3333,0.3333
681,2,2,0,1.0,0.0,0.0
682,1,1,1,1.0,1.0,1.0
683,3,2,2,0.6667,0.6667,0.6667
684,3,2,1,0.6667,0.3333,0.3333
685,1,1,1,1.0,1.0,1.0
686,1,1,1,1.0,1.0,1.0
687,2,1,1,0.5,0.5,0.5
688,1,1,1,1.0,1.0,1.0
689,2,2,1,1.0,0.5,0.5
690,3,3,3,1.0,1.0,1.0
691,3,1,0,0.3333,0.0,0.0
692,3,3,1,1.0,0.3333,0.3333
693,3,3,1,1.0,0.3333,0.3333
694,3,3,2,1.0,0.6667,0.6667
695,3,3,2,1.0,0.6667,0.6667
696,2,1,1,0.5,0.5,0.5
697,1,1,1,1.0,1.0,1.0
698,1,1,1,1.0,1.0,1.0
699,3,2,2,0.6667,0.6667,0.6667
700,1,1,1,1.0,1.0,1.0
701,1,1,0,1.0,0.0,0.0
702,1,0,0,0.0,0.0,0.0
703,2,2,0,1.0,0.0,0.0
704,3,1,1,0.3333,0.3333,0.3333
705,1,1,1,1.0,1.0,1.0
706,2,2,1,1.0,0.5,0.5
707,1,1,1,1.0,1.0,1.0
708,1,1,1,1.0,1.0,1.0
709,3,2,1,0.6667,0.3333,0.3333
710,2,2,1,1.0,0.5,0.5
711,2,2,2,1.0,1.0,1.0
712,1,1,1,1.0,1.0,1.0
713,1,1,1,1.0,1.0,1.0
714,2,1,1,0.5,0.5,0.5
715,1,1,1,1.0,1.0,1.0
716,2,2,1,1.0,0.5,0.5
717,1,1,1,1.0,1.0,1.0
718,2,2,2,1.0,1.0,1.0
719,2,2,2,1.0,1.0,1.0
720,1,1,1,1.0,1.0,1.0
721,1,1,1,1.0,1.0,1.0
722,1,1,0,1.0,0.0,0.0
723,1,1,1,1.0,1.0,1.0
724,3,1,1,0.3333,0.3333,0.3333
725,3,2,2,0.6667,0.6667,0.6667
726,2,1,0,0.5,0.0,0.0
727,1,1,1,1.0,1.0,1.0
728,2,2,2,1.0,1.0,1.0
729,1,1,1,1.0,1.0,1.0
730,2,2,2,1.0,1.0,1.0
731,2,2,2,1.0,1.0,1.0
732,3,3,1,1.0,0.3333,0.3333
733,2,2,2,1.0,1.0,1.0
734,1,1,1,1.0,1.0,1.0
735,2,0,0,0.0,0.0,0.0
736,3,1,0,0.3333,0.0,0.0
737,2,2,2,1.0,1.0,1.0
738,2,2,2,1.0,1.0,1.0
739,1,1,0,1.0,0.0,0.0
740,1,1,1,1.0,1.0,1.0
741,3,3,1,1.0,0.3333,0.3333
742,2,2,2,1.0,1.0,1.0
743,3,3,2,1.0,0.6667,0.6667
744,2,1,1,0.5,0.5,0.5
745,2,2,2,1.0,1.0,1.0
746,1,0,0,0.0,0.0,0.0
747,2,2,1,1.0,0.5,0.5
748,2,2,1,1.0,0.5,0.5
749,3,3,2,1.0,0.6667,0.6667
750,1,1,1,1.0,1.0,1.0
751,2,1,0,0.5,0.0,0.0
752,2,2,1,1.0,0.5,0.5
753,3,3,3,1.0,1.0,1.0
754,1,1,1,1.0,1.0,1.0
755,1,1,1,1.0,1.0,1.0
756,3,2,1,0.6667,0.3333,0.3333
757,2,2,1,1.0,0.5,0.5
758,3,0,0,0.0,0.0,0.0
759,1,0,0,0.0,0.0,0.0
760,3,3,2,1.0,0.6667,0.6667
761,1,1,1,1.0,1.0,1.0
762,3,2,2,0.6667,0.6667,0.6667
763,2,2,1,1.0,0.5,0.5
764,1,0,0,0.0,0.0,0.0
765,3,3,2,1.0,0.6667,0.6667
766,2,2,2,1.0,1.0,1.0
767,1,0,0,0.0,0.0,0.0
768,1,1,1,1.0,1.0,1.0
769,3,0,0,0.0,0.0,0.0
770,1,1,1,1.0,1.0,1.0
771,2,1,1,0.5,0.5,0.5
772,2,1,0,0.5,0.0,0.0
773,1,1,1,1.0,1.0,1.0
774,1,0,0,0.0,0.0,0.0
775,2,2,0,1.0,0.0,0.0
776,1,1,1,1.0,1.0,1.0
777,2,1,1,0.5,0.5,0.5
778,3,3,2,1.0,0.6667,0.6667
779,1,1,1,1.0,1.0,1.0
780,2,1,0,0.5,0.0,0.0
781,2,1,1,0.5,0.5,0.5
782,2,2,1,1.0,0.5,0.5
783,1,1,1,1.0,1.0,1.0
784,2,2,1,1.0,0.5,0.5
785,3,2,1,0.6667,0.3333,0.3333
786,1,1,0,1.0,0.0,0.0
787,3,2,1,0.6667,0.3333,0.3333
788,3,3,3,1.0,1.0,1.0
789,3,3,2,1.0,0.6667,0.6667
790,3,3,2,1.0,0.6667,0.6667
791,2,1,1,0.5,0.5,0.5
792,1,1,1,1.0,1.0,1.0
793,2,2,1,1.0,0.5,0.5
794,2,2,2,1.0,1.0,1.0
795,2,1,1,0.5,0.5,0.5
796,3,1,1,0.3333,0.3333,0.3333
797,3,3,2,1.0,0.6667,0.6667
798,2,2,1,1.0,0.5,0.5
799,2,1,1,0.5,0.5,0.5
800,1,0,0,0.0,0.0,0.0
801,1,1,0,1.0,0.0,0.0
802,2,2,1,1.0,0.5,0.5
803,3,1,0,0.3333,0.0,0.0
804,2,2,0,1.0,0.0,0.0
805,3,3,1,1.0,0.3333,0.3333
806,1,1,1,1.0,1.0,1.0
807,3,2,2,0.6667,0.6667,0.6667
808,3,3,2,1.0,0.6667,0.6667
809,1,1,1,1.0,1.0,1.0
810,3,3,3,1.0,1.0,1.0
811,3,3,2,1.0,0.6667,0.6667
812,2,1,1,0.5,0.5,0.5
813,2,2,2,1.0,1.0,1.0
814,2,2,1,1.0,0.5,0.5
815,1,1,1,1.0,1.0,1.0
816,1,1,1,1.0,1.0,1.0
817,2,2,2,1.0,1.0,1.0
818,3,2,2,0.6667,0.6667,0.6667
819,2,2,1,1.0,0.5,0.5
820,1,1,1,1.0,1.0,1.0
821,1,1,1,1.0,1.0,1.0
822,1,1,0,1.0,0.0,0.0
823,1,1,0,1.0,0.0,0.0
824,3,3,1,1.0,0.3333,0.3333
825,1,1,1,1.0,1.0,1.0
826,3,3,2,1.0,0.6667,0.6667
827,3,2,2,0.6667,0.6667,0.6667
828,2,2,2,1.0,1.0,1.0
829,1,1,1,1.0,1.0,1.0
830,3,2,1,0.6667,0.3333,0.3333
831,2,2,2,1.0,1.0,1.0
832,3,2,1,0.6667,0.3333,0.3333
833,2,2,1,1.0,0.5,0.5
834,1,1,1,1.0,1.0,1.0
835,1,1,1,1.0,1.0,1.0
836,2,2,1,1.0,0.5,0.5
837,1,0,0,0.0,0.0,0.0
838,1,1,1,1.0,1.0,1.0
839,2,1,0,0.5,0.0,0.0
840,2,1,0,0.5,0.0,0.0
841,2,2,1,1.0,0.5,0.5
842,3,3,1,1.0,0.3333,0.3333
843,1,1,1,1.0,1.0,1.0
844,1,1,1,1.0,1.0,1.0
845,2,2,0,1.0,0.0,0.0
846,3,3,1,1.0,0.3333,0.3333
847,2,2,1,1.0,0.5,0.5
848,2,2,2,1.0,1.0,1.0
849,2,2,1,1.0,0.5,0.5
850,3,3,3,1.0,1.0,1.0
851,2,1,0,0.5,0.0,0.0
852,2,2,0,1.0,0.0,0.0
853,1,1,1,1.0,1.0,1.0
854,3,3,3,1.0,1.0,1.0
855,1,1,0,1.0,0.0,0.0
856,1,1,1,1.0,1.0,1.0
857,2,1,0,0.5,0.0,0.0
858,2,1,1,0.5,0.5,0.5
859,2,1,1,0.5,0.5,0.5
860,1,1,0,1.0,0.0,0.0
861,2,2,1,1.0,0.5,0.5
862,2,2,1,1.0,0.5,0.5
863,3,2,0,0.6667,0.0,0.0
864,1,1,1,1.0,1.0,1.0
865,3,3,3,1.0,1.0,1.0
866,2,2,2,1.0,1.0,1.0
867,2,2,2,1.0,1.0,1.0
868,3,2,1,0.6667,0.3333,0.3333
869,2,1,1,0.5,0.5,0.5
870,1,1,1,1.0,1.0,1.0
871,3,2,1,0.6667,0.3333,0.3333
872,2,2,1,1.0,0.5,0.5
873,2,2,1,1.0,0.5,0.5
874,2,2,2,1.0,1.0,1.0
875,1,1,1,1.0,1.0,1.0
876,2,2,2,1.0,1.0,1.0
877,3,1,1,0.3333,0.3333,0.3333
878,2,2,1,1.0,0.5,0.5
879,1,1,1,1.0,1.0,1.0
880,2,1,1,0.5,0.5,0.5
881,2,2,1,1.0,0.5,0.5
882,2,1,0,0.5,0.0,0.0
883,1,1,1,1.0,1.0,1.0
884,3,3,3,1.0,1.0,1.0
885,3,1,1,0.3333,0.3333,0.3333
886,1,1,0,1.0,0.0,0.0
887,1,0,0,0.0,0.0,0.0
888,3,1,0,0.3333,0.0,0.0
889,1,1,1,1.0,1.0,1.0
890,1,1,1,1.0,1.0,1.0
891,1,1,1,1.0,1.0,1.0
892,2,2,0,1.0,0.0,0.0
893,1,1,0,1.0,0.0,0.0
894,2,2,2,1.0,1.0,1.0
895,3,3,1,1.0,0.3333,0.3333
896,2,2,2,1.0,1.0,1.0
897,2,2,1,1.0,0.5,0.5
898,3,2,0,0.6667,0.0,0.0
899,2,1,1,0.5,0.5,0.5
900,1,1,1,1.0,1.0,1.0
901,2,2,2,1.0,1.0,1.0
902,3,3,1,1.0,0.3333,0.3333
903,3,2,2,0.6667,0.6667,0.6667
904,1,1,1,1.0,1.0,1.0
905,1,1,1,1.0,1.0,1.0
906,2,0,0,0.0,0.0,0.0
907,3,2,1,0.6667,0.3333,0.3333
908,2,2,2,1.0,1.0,1.0
909,3,3,2,1.0,0.6667,0.6667
910,1,1,0,1.0,0.0,0.0
911,2,1,1,0.5,0.5,0.5
912,3,1,0,0.3333,0.0,0.0
913,2,2,1,1.0,0.5,0.5
914,2,2,1,1.0,0.5,0.5
915,2,2,1,1.0,0.5,0.5
916,2,2,1,1.0,0.5,0.5
917,2,1,0,0.5,0.0,0.0
918,2,2,1,1.0,0.5,0.5
919,2,2,2,1.0,1.0,1.0
920,2,2,1,1.0,0.5,0.5
921,2,2,2,1.0,1.0,1.0
922,3,3,2,1.0,0.6667,0.6667
923,3,3,3,1.0,1.0,1.0
924,2,2,2,1.0,1.0,1.0
925,3,3,3,1.0,1.0,1.0
926,1,1,1,1.0,1.0,1.0
927,2,1,1,0.5,0.5,0.5
928,3,3,3,1.0,1.0,1.0
929,1,1,1,1.0,1.0,1.0
930,1,1,1,1.0,1.0,1.0
931,3,3,2,1.0,0.6667,0.6667
932,2,1,0,0.5,0.0,0.0
933,3,2,1,0.6667,0.3333,0.3333
934,3,3,2,1.0,0.6667,0.6667
935,2,2,0,1.0,0.0,0.0
936,1,1,1,1.0,1.0,1.0
937,3,2,1,0.6667,0.3333,0.3333
938,2,2,0,1.0,0.0,0.0
939,2,2,2,1.0,1.0,1.0
940,3,3,1,1.0,0.3333,0.3333
941,2,1,1,0.5,0.5,0.5
942,2,2,0,1.0,0.0,0.0
943,1,0,0,0.0,0.0,0.0
944,3,3,2,1.0,0.6667,0.6667
945,2,2,1,1.0,0.5,0.5
946,3,3,3,1.0,1.0,1.0
947,2,2,2,1.0,1.0,1.0
948,1,1,1,1.0,1.0,1.0
949,2,2,2,1.0,1.0,1.0
950,3,2,1,0.6667,0.3333,0.3333
951,3,3,3,1.0,1.0,1.0
952,3,3,0,1.0,0.0,0.0
953,3,2,2,0.6667,0.6667,0.6667
954,3,1,0,0.3333,0.0,0.0
955,2,1,1,0.5,0.5,0.5
956,1,1,1,1.0,1.0,1.0
957,2,0,0,0.0,0.0,0.0
958,1,1,1,1.0,1.0,1.0
959,3,3,3,1.0,1.0,1.0
960,2,2,1,1.0,0.5,0.5
961,2,1,0,0.5,0.0,0.0
962,3,2,1,0.6667,0.3333,0.3333
963,1,1,1,1.0,1.0,1.0
964,3,2,2,0.6667,0.6667,0.6667
965,1,1,1,1.0,1.0,1.0
966,3,3,3,1.0,1.0,1.0
967,2,2,1,1.0,0.5,0.5
968,2,2,1,1.0,0.5,0.5
969,1,1,1,1.0,1.0,1.0
970,1,1,1,1.0,1.0,1.0
971,2,2,2,1.0,1.0,1.0
972,3,2,0,0.6667,0.0,0.0
973,1,1,1,1.0,1.0,1.0
974,2,2,2,1.0,1.0,1.0
975,1,0,0,0.0,0.0,0.0
976,3,3,1,1.0,0.3333,0.3333
977,2,1,1,0.5,0.5,0.5
978,3,2,2,0.6667,0.6667,0.6667
979,2,2,1,1.0,0.5,0.5
980,1,1,1,1.0,1.0,1.0
981,3,2,2,0.6667,0.6667,0.6667
982,3,3,2,1.0,0.6667,0.6667
983,3,2,1,0.6667,0.3333,0.3333
984,2,1,0,0.5,0.0,0.0
985,3,2,2,0.6667,0.6667,0.6667
986,2,2,1,1.0,0.5,0.5
987,2,2,1,1.0,0.5,0.5
988,2,1,1,0.5,0.5,0.5
989,2,1,1,0.5,0.5,0.5
990,1,1,1,1.0,1.0,1.0
991,1,1,1,1.0,1.0,1.0
992,1,1,0,1.0,0.0,0.0
993,3,1,0,0.3333,0.0,0.0
994,2,1,1,0.5,0.5,0.5
995,1,1,0,1.0,0.0,0.0
996,1,1,1,1.0,1.0,1.0
997,3,1,1,0.3333,0.3333,0.3333
998,3,3,3,1.0,1.0,1.0
999,1,1,1,1.0,1.0,1.0
1000,1,1,0,1.0,0.0,0.0
1001,2,2,2,1.0,1.0,1.0
1002,3,2,2,0.6667,0.6667,0.6667
1003,2,1,1,0.5,0.5,0.5
1004,2,2,1,1.0,0.5,0.5
1005,1,1,1,1.0,1.0,1.0
1006,1,0,0,0.0,0.0,0.0
1007,2,2,0,1.0,0.0,0.0
1008,2,2,0,1.0,0.0,0.0
1009,2,2,1,1.0,0.5,0.5
1010,1,1,1,1.0,1.0,1.0
1011,2,1,1,0.5,0.5,0.5
1012,3,3,1,1.0,0.3333,0.3333
1013,1,0,0,0.0,0.0,0.0
1014,1,1,1,1.0,1.0,1.0
1015,1,1,1,1.0,1.0,1.0
1016,2,2,1,1.0,0.5,0.5
1017,2,2,2,1.0,1.0,1.0
1018,2,2,1,1.0,0.5,0.5
1019,3,3,2,1.0,0.6667,0.6667
1020,2,2,1,1.0,0.5,0.5
1021,3,2,1,0.6667,0.3333,0.3333
1022,2,2,2,1.0,1.0,1.0
1023,3,3,2,1.0,0.6667,0.6667
1024,3,3,3,1.0,1.0,1.0
1025,3,3,3,1.0,1.0,1.0
1026,3,3,2,1.0,0.6667,0.6667
1027,2,1,1,0.5,0.5,0.5
1028,1,0,0,0.0,0.0,0.0
1029,3,2,1,0.6667,0.3333,0.3333
1030,3,2,1,0.6667,0.3333,0.3333
1031,3,2,2,0.6667,0.6667,0.6667
1032,2,2,1,1.0,0.5,0.5
1033,3,1,1,0.3333,0.3333,0.3333
1034,1,1,0,1.0,0.0,0.0
1035,2,2,1,1.0,0.5,0.5
1036,1,1,0,1.0,0.0,0.0
1037,3,2,2,0.6667,0.6667,0.6667
1038,2,2,2,1.0,1.0,1.0
1039,3,2,1,0.6667,0.3333,0.3333
1040,1,1,1,1.0,1.0,1.0
1041,1,0,0,0.0,0.0,0.0
1042,2,1,0,0.5,0.0,0.0
1043,3,3,2,1.0,0.6667,0.6667
1044,3,2,0,0.6667,0.0,0.0
1045,1,1,1,1.0,1.0,1.0
1046,2,2,1,1.0,0.5,0.5
1047,3,1,1,0.3333,0.3333,0.3333
1048,1,1,0,1.0,0.0,0.0
1049,2,1,0,0.5,0.0,0.0
1050,2,2,1,1.0,0.5,0.5
1051,3,2,0,0.6667,0.0,0.0
1052,2,2,2,1.0,1.0,1.0
1053,2,1,0,0.5,0.0,0.0
1054,3,1,1,0.3333,0.3333,0.3333
1055,2,2,2,1.0,1.0,1.0
1056,2,2,1,1.0,0.5,0.5
1057,1,0,0,0.0,0.0,0.0
1058,2,1,0,0.5,0.0,0.0
1059,3,2,2,0.6667,0.6667,0.6667
1060,1,0,0,0.0,0.0,0.0
1061,3,3,1,1.0,0.3333,0.3333
1062,2,2,0,1.0,0.0,0.0
1063,3,1,1,0.3333,0.3333,0.3333
1064,1,1,1,1.0,1.0,1.0
1065,2,2,2,1.0,1.0,1.0
1066,3,3,3,1.0,1.0,1.0
1067,3,3,3,1.0,1.0,1.0
1068,3,3,3,1.0,1.0,1.0
1069,3,2,1,0.6667,0.3333,0.3333
1070,2,2,1,1.0,0.5,0.5
1071,2,2,2,1.0,1.0,1.0
1072,2,2,2,1.0,1.0,1.0
1073,1,0,0,0.0,0.0,0.0
1074,3,3,1,1.0,0.3333,0.3333
1075,1,1,1,1.0,1.0,1.0
1076,2,2,2,1.0,1.0,1.0
1077,3,3,3,1.0,1.0,1.0
1078,2,2,2,1.0,1.0,1.0
1079,3,2,1,0.6667,0.3333,0.3333
1080,1,0,0,0.0,0.0,0.0
1081,1,1,1,1.0,1.0,1.0
1082,2,2,2,1.0,1.0,1.0
1083,1,1,1,1.0,1.0,1.0
1084,1,1,1,1.0,1.0,1.0
1085,2,2,2,1.0,1.0,1.0
1086,1,1,1,1.0,1.0,1.0
1087,3,3,2,1.0,0.6667,0.6667
1088,2,2,1,1.0,0.5,0.5
1089,2,2,2,1.0,1.0,1.0
1090,1,1,1,1.0,1.0,1.0
1091,3,2,1,0.6667,0.3333,0.3333
1092,1,1,0,1.0,0.0,0.0
1093,2,2,1,1.0,0.5,0.5
1094,1,1,1,1.0,1.0,1.0
1095,1,1,1,1.0,1.0,1.0
1096,1,1,0,1.0,0.0,0.0
1097,1,0,0,0.0,0.0,0.0
1098,2,2,1,1.0,0.5,0.5
1099,2,2,1,1.0,0.5,0.5
1100,2,1,1,0.5,0.5,0.5
1101,2,2,1,1.0,0.5,0.5
1102,2,2,2,1.0,1.0,1.0
1103,3,1,0,0.3333,0.0,0.0
1104,2,1,1,0.5,0.5,0.5
1105,1,0,0,0.0,0.0,0.0
1106,1,1,1,1.0,1.0,1.0
1107,2,2,2,1.0,1.0,1.0
1108,1,0,0,0.0,0.0,0.0
1109,3,3,1,1.0,0.3333,0.3333
1110,1,1,1,1.0,1.0,1.0
1111,2,2,0,1.0,0.0,0.0
1112,3,2,1,0.6667,0.3333,0.3333
1113,1,1,1,1.0,1.0,1.0
1114,1,1,0,1.0,0.0,0.0
1115,3,3,3,1.0,1.0,1.0
1116,3,3,2,1.0,0.6667,0.6667
1117,2,2,2,1.0,1.0,1.0
1118,2,2,2,1.0,1.0,1.0
1119,2,1,1,0.5,0.5,0.5
1120,3,2,2,0.6667,0.6667,0.6667
1121,3,2,2,0.6667,0.6667,0.6667
1122,1,1,0,1.0,0.0,0.0
1123,1,1,1,1.0,1.0,1.0
1124,3,3,2,1.0,0.6667,0.6667
1125,2,2,1,1.0,0.5,0.5
1126,3,2,2,0.6667,0.6667,0.6667
1127,1,1,0,1.0,0.0,0.0
1128,1,1,0,1.0,0.0,0.0
1129,2,2,2,1.0,1.0,1.0
1130,2,2,1,1.0,0.5,0.5
1131,2,2,2,1.0,1.0,1.0
1132,3,3,3,1.0,1.0,1.0
1133,3,3,1,1.0,0.3333,0.3333
1134,2,2,2,1.0,1.0,1.0
1135,3,3,2,1.0,0.6667,0.6667
1136,2,2,1,1.0,0.5,0.5
1137,1,1,1,1.0,1.0,1.0
1138,1,0,0,0.0,0.0,0.0
1139,2,1,1,0.5,0.5,0.5
1140,1,1,1,1.0,1.0,1.0
1141,2,1,1,0.5,0.5,0.5
1142,2,2,1,1.0,0.5,0.5
1143,3,3,2,1.0,0.6667,0.6667
1144,1,0,0,0.0,0.0,0.0
1145,2,2,2,1.0,1.0,1.0
1146,1,1,1,1.0,1.0,1.0
1147,3,3,1,1.0,0.3333,0.3333
1148,1,1,1,1.0,1.0,1.0
1149,1,1,1,1.0,1.0,1.0
1150,2,1,1,0.5,0.5,0.5
1151,1,1,1,1.0,1.0,1.0
1152,3,2,2,0.6667,0.6667,0.6667
1153,2,2,0,1.0,0.0,0.0
1154,1,1,1,1.0,1.0,1.0
1155,1,1,1,1.0,1.0,1.0
1156,3,3,3,1.0,1.0,1.0
1157,2,2,1,1.0,0.5,0.5
1158,2,2,2,1.0,1.0,1.0
1159,3,3,2,1.0,0.6667,0.6667
1160,2,1,1,0.5,0.5,0.5
1161,2,2,2,1.0,1.0,1.0
1162,2,2,2,1.0,1.0,1.0
1163,1,1,1,1.0,1.0,1.0
1164,1,1,1,1.0,1.0,1.0
1165,2,2,2,1.0,1.0,1.0
1166,2,2,2,1.0,1.0,1.0
1167,1,1,1,1.0,1.0,1.0
1168,2,2,1,1.0,0.5,0.5
1169,1,1,0,1.0,0.0,0.0
1170,3,1,1,0.3333,0.3333,0.3333
1171,1,1,0,1.0,0.0,0.0
1172,1,1,1,1.0,1.0,1.0
1173,3,3,1,1.0,0.3333,0.3333
1174,2,0,0,0.0,0.0,0.0
1175,2,2,1,1.0,0.5,0.5
1176,1,1,1,1.0,1.0,1.0
1177,3,3,3,1.0,1.0,1.0
1178,1,1,1,1.0,1.0,1.0
1179,3,2,1,0.6667,0.3333,0.3333
1180,1,1,1,1.0,1.0,1.0
1181,2,1,0,0.5,0.0,0.0
1182,3,3,2,1.0,0.6667,0.6667
1183,1,1,1,1.0,1.0,1.0
1184,3,1,0,0.3333,0.0,0.0
1185,3,3,2,1.0,0.6667,0.6667
1186,1,1,1,1.0,1.0,1.0
1187,3,2,2,0.6667,0.6667,0.6667
1188,3,3,1,1.0,0.3333,0.3333
1189,1,1,1,1.0,1.0,1.0
1190,2,2,2,1.0,1.0,1.0
1191,2,2,1,1.0,0.5,0.5
1192,1,1,1,1.0,1.0,1.0
1193,2,1,0,0.5,0.0,0.0
1194,2,2,1,1.0,0.5,0.5
1195,3,2,2,0.6667,0.6667,0.6667
1196,1,1,1,1.0,1.0,1.0
1197,2,1,0,0.5,0.0,0.0
1198,1,1,1,1.0,1.0,1.0
1199,2,2,1,1.0,0.5,0.5
1200,3,3,2,1.0,0.6667,0.6667
1201,3,2,1,0.6667,0.3333,0.3333
1202,2,2,1,1.0,0.5,0.5
1203,1,1,1,1.0,1.0,1.0
1204,2,2,1,1.0,0.5,0.5
1205,1,1,1,1.0,1.0,1.0
1206,2,1,1,0.5,0.5,0.5
1207,1,1,1,1.0,1.0,1.0
1208,1,1,0,1.0,0.0,0.0
1209,2,1,1,0.5,0.5,0.5
1210,2,0,0,0.0,0.0,0.0
1211,2,2,1,1.0,0.5,0.5
1212,3,3,2,1.0,0.6667,0.6667
1213,3,2,2,0.6667,0.6667,0.6667
1214,2,2,2,1.0,1.0,1.0
1215,3,3,0,1.0,0.0,0.0
1216,2,2,2,1.0,1.0,1.0
1217,3,3,2,1.0,0.6667,0.6667
1218,3,2,2,0.6667,0.6667,0.6667
1219,3,3,2,1.0,0.6667,0.6667
1220,3,3,3,1.0,1.0,1.0
1221,1,0,0,0.0,0.0,0.0
1222,2,1,1,0.5,0.5,0.5
1223,2,1,1,0.5,0.5,0.5
1224,2,2,0,1.0,0.0,0.0
1225,1,1,0,1.0,0.0,0.0
1226,1,1,0,1.0,0.0,0.0
1227,1,1,1,1.0,1.0,1.0
1228,2,2,1,1.0,0.5,0.5
1229,1,1,1,1.0,1.0,1.0
1230,2,2,1,1.0,0.5,0.5
1231,2,2,1,1.0,0.5,0.5
1232,2,1,1,0.5,0.5,0.5
1233,3,2,2,0.6667,0.6667,0.6667
1234,2,2,2,1.0,1.0,1.0
1235,1,1,1,1.0,1.0,1.0
1236,2,2,2,1.0,1.0,1.0
1237,2,2,2,1.0,1.0,1.0
1238,1,0,0,0.0,0.0,0.0
1239,2,2,1,1.0,0.5,0.5
1240,2,2,1,1.0,0.5,0.5
1241,2,2,2,1.0,1.0,1.0
1242,3,3,1,1.0,0.3333,0.3333
1243,1,0,0,0.0,0.0,0.0
1244,3,1,1,0.3333,0.3333,0.3333
1245,2,1,0,0.5,0.0,0.0
1246,3,3,2,1.0,0.6667,0.6667
1247,3,3,1,1.0,0.3333,0.3333
1248,2,2,1,1.0,0.5,0.5
1249,1,1,1,1.0,1.0,1.0
1250,2,1,1,0.5,0.5,0.5
1251,3,3,1,1.0,0.3333,0.3333
1252,1,1,1,1.0,1.0,1.0
1253,1,1,0,1.0,0.0,0.0
1254,3,3,2,1.0,0.6667,0.6667
1255,2,2,1,1.0,0.5,0.5
1256,3,3,1,1.0,0.3333,0.3333
1257,2,2,1,1.0,0.5,0.5
1258,1,0,0,0.0,0.0,0.0
1259,3,2,1,0.6667,0.3333,0.3333
1260,2,2,2,1.0,1.0,1.0
1261,1,1,1,1.0,1.0,1.0
1262,1,1,0,1.0,0.0,0.0
1263,2,2,2,1.0,1.0,1.0
1264,2,1,1,0.5,0.5,0.5
1265,3,2,2,0.6667,0.6667,0.6667
1266,1,1,0,1.0,0.0,0.0
1267,1,1,1,1.0,1.0,1.0
1268,2,2,0,1.0,0.0,0.0
1269,2,2,2,1.0,1.0,1.0
1270,3,3,2,1.0,0.6667,0.6667
1271,2,2,1,1.0,0.5,0.5
1272,2,2,2,1.0,1.0,1.0
1273,3,3,2,1.0,0.6667,0.6667
1274,3,3,1,1.0,0.3333,0.3333
1275,1,1,1,1.0,1.0,1.0
1276,1,0,0,0.0,0.0,0.0
1277,3,1,1,0.3333,0.3333,0.3333
1278,1,1,0,1.0,0.0,0.0
1279,2,2,2,1.0,1.0,1.0
1280,3,1,0,0.3333,0.0,0.0
1281,3,2,2,0.6667,0.6667,0.6667
1282,1,1,1,1.0,1.0,1.0
1283,1,1,1,1.0,1.0,1.0
1284,3,3,3,1.0,1.0,1.0
1285,3,3,2,1.0,0.6667,0.6667
1286,3,3,2,1.0,0.6667,0.6667
1287,2,2,0,1.0,0.0,0.0
1288,1,1,1,1.0,1.0,1.0
1289,2,2,1,1.0,0.5,0.5
1290,3,3,3,1.0,1.0,1.0
1291,3,2,2,0.6667,0.6667,0.6667
1292,3,2,1,0.6667,0.3333,0.3333
1293,3,2,1,0.6667,0.3333,0.3333
1294,2,1,1,0.5,0.5,0.5
1295,3,3,2,1.0,0.6667,0.6667
1296,1,1,1,1.0,1.0,1.0
1297,3,3,2,1.0,0.6667,0.6667
1298,2,1,0,0.5,0.0,0.0
1299,2,2,1,1.0,0.5,0.5
1300,3,3,2,1.0,0.6667,0.6667
1301,2,2,2,1.0,1.0,1.0
1302,3,3,3,1.0,1.0,1.0
1303,1,1,1,1.0,1.0,1.0
1304,2,2,2,1.0,1.0,1.0
1305,2,1,0,0.5,0.0,0.0
1306,2,2,1,1.0,0.5,0.5
1307,1,1,1,1.0,1.0,1.0
1308,1,1,1,1.0,1.0,1.0
1309,1,1,0,1.0,0.0,0.0
1310,3,2,1,0.6667,0.3333,0.3333
1311,3,2,1,0.6667,0.3333,0.3333
1312,2,2,0,1.0,0.0,0.0
1313,2,2,1,1.0,0.5,0.5
1314,2,2,0,1.0,0.0,0.0
1315,1,1,1,1.0,1.0,1.0
1316,3,3,1,1.0,0.3333,0.3333
1317,1,1,1,1.0,1.0,1.0
1318,1,1,1,1.0,1.0,1.0
1319,2,0,0,0.0,0.0,0.0
1320,3,1,1,0.3333,0.3333,0.3333
1321,2,2,1,1.0,0.5,0.5
1322,3,3,0,1.0,0.0,0.0
1323,2,2,0,1.0,0.0,0.0
1324,2,2,1,1.0,0.5,0.5
1325,1,1,1,1.0,1.0,1.0
1326,3,2,1,0.6667,0.3333,0.3333
1327,3,3,2,1.0,0.6667,0.6667
1328,2,2,2,1.0,1.0,1.0
1329,2,2,1,1.0,0.5,0.5
1330,2,2,1,1.0,0.5,0.5
1331,1,1,1,1.0,1.0,1.0
1332,1,1,1,1.0,1.0,1.0
1333,3,2,2,0.6667,0.6667,0.6667
1334,2,2,2,1.0,1.0,1.0
1335,3,3,2,1.0,0.6667,0.6667
1336,3,1,1,0.3333,0.3333,0.3333
